,p_id,week
32938,622,['11-20-2022']
32939,622,['11-27-2022']
32940,622,['12-04-2022']
32941,622,['12-11-2022']
32942,622,['12-18-2022']
32943,622,['12-25-2022']
32944,622,['01-01-2023']
32945,622,['01-08-2023']
32946,622,['01-15-2023']
32947,622,['01-22-2023']
32948,622,['01-29-2023']
32949,622,['02-05-2023']
32950,622,['02-12-2023']
32951,622,['02-19-2023']
32952,622,['02-26-2023']
32953,622,['03-05-2023']
32954,622,['03-12-2023']
32955,622,['03-19-2023']
32956,622,['03-26-2023']
32957,622,['04-02-2023']
32958,622,['04-09-2023']
32959,622,['04-16-2023']
32960,622,['04-23-2023']
32961,622,['04-30-2023']
32962,622,['05-07-2023']
32963,622,['05-14-2023']
32964,622,['05-21-2023']
32965,622,['05-28-2023']
32966,623,['05-29-2022']
32967,623,['06-05-2022']
32968,623,['06-12-2022']
32969,623,['06-19-2022']
32970,623,['06-26-2022']
32971,623,['07-03-2022']
32972,623,['07-10-2022']
32973,623,['07-17-2022']
32974,623,['07-24-2022']
32975,623,['07-31-2022']
32976,623,['08-07-2022']
32977,623,['08-14-2022']
32978,623,['08-21-2022']
32979,623,['08-28-2022']
32980,623,['09-04-2022']
32981,623,['09-11-2022']
32982,623,['09-18-2022']
32983,623,['09-25-2022']
32984,623,['10-02-2022']
32985,623,['10-09-2022']
32986,623,['10-16-2022']
32987,623,['10-23-2022']
32988,623,['10-30-2022']
32989,623,['11-06-2022']
32990,623,['11-13-2022']
32991,623,['11-20-2022']
32992,623,['11-27-2022']
32993,623,['12-04-2022']
32994,623,['12-11-2022']
32995,623,['12-18-2022']
32996,623,['12-25-2022']
32997,623,['01-01-2023']
32998,623,['01-08-2023']
32999,623,['01-15-2023']
33000,623,['01-22-2023']
33001,623,['01-29-2023']
33002,623,['02-05-2023']
33003,623,['02-12-2023']
33004,623,['02-19-2023']
33005,623,['02-26-2023']
33006,623,['03-05-2023']
33007,623,['03-12-2023']
33008,623,['03-19-2023']
33009,623,['03-26-2023']
33010,623,['04-02-2023']
33011,623,['04-09-2023']
33012,623,['04-16-2023']
33013,623,['04-23-2023']
33014,623,['04-30-2023']
33015,623,['05-07-2023']
33016,623,['05-14-2023']
33017,623,['05-21-2023']
33018,623,['05-28-2023']
33019,624,['05-29-2022']
33020,624,['06-05-2022']
33021,624,['06-12-2022']
33022,624,['06-19-2022']
33023,624,['06-26-2022']
33024,624,['07-03-2022']
33025,624,['07-10-2022']
33026,624,['07-17-2022']
33027,624,['07-24-2022']
33028,624,['07-31-2022']
33029,624,['08-07-2022']
33030,624,['08-14-2022']
33031,624,['08-21-2022']
33032,624,['08-28-2022']
33033,624,['09-04-2022']
33034,624,['09-11-2022']
33035,624,['09-18-2022']
33036,624,['09-25-2022']
33037,624,['10-02-2022']
33038,624,['10-09-2022']
33039,624,['10-16-2022']
33040,624,['10-23-2022']
33041,624,['10-30-2022']
33042,624,['11-06-2022']
33043,624,['11-13-2022']
33044,624,['11-20-2022']
33045,624,['11-27-2022']
33046,624,['12-04-2022']
33047,624,['12-11-2022']
33048,624,['12-18-2022']
33049,624,['12-25-2022']
33050,624,['01-01-2023']
33051,624,['01-08-2023']
33052,624,['01-15-2023']
33053,624,['01-22-2023']
33054,624,['01-29-2023']
33055,624,['02-05-2023']
33056,624,['02-12-2023']
33057,624,['02-19-2023']
33058,624,['02-26-2023']
33059,624,['03-05-2023']
33060,624,['03-12-2023']
33061,624,['03-19-2023']
33062,624,['03-26-2023']
33063,624,['04-02-2023']
33064,624,['04-09-2023']
33065,624,['04-16-2023']
33066,624,['04-23-2023']
33067,624,['04-30-2023']
33068,624,['05-07-2023']
33069,624,['05-14-2023']
33070,624,['05-21-2023']
33071,624,['05-28-2023']
33072,625,['05-29-2022']
33073,625,['06-05-2022']
33074,625,['06-12-2022']
33075,625,['06-19-2022']
33076,625,['06-26-2022']
33077,625,['07-03-2022']
33078,625,['07-10-2022']
33079,625,['07-17-2022']
33080,625,['07-24-2022']
33081,625,['07-31-2022']
33082,625,['08-07-2022']
33083,625,['08-14-2022']
33084,625,['08-21-2022']
33085,625,['08-28-2022']
33086,625,['09-04-2022']
33087,625,['09-11-2022']
33088,625,['09-18-2022']
33089,625,['09-25-2022']
33090,625,['10-02-2022']
33091,625,['10-09-2022']
33092,625,['10-16-2022']
33093,625,['10-23-2022']
33094,625,['10-30-2022']
33095,625,['11-06-2022']
33096,625,['11-13-2022']
33097,625,['11-20-2022']
33098,625,['11-27-2022']
33099,625,['12-04-2022']
33100,625,['12-11-2022']
33101,625,['12-18-2022']
33102,625,['12-25-2022']
33103,625,['01-01-2023']
33104,625,['01-08-2023']
33105,625,['01-15-2023']
33106,625,['01-22-2023']
33107,625,['01-29-2023']
33108,625,['02-05-2023']
33109,625,['02-12-2023']
33110,625,['02-19-2023']
33111,625,['02-26-2023']
33112,625,['03-05-2023']
33113,625,['03-12-2023']
33114,625,['03-19-2023']
33115,625,['03-26-2023']
33116,625,['04-02-2023']
33117,625,['04-09-2023']
33118,625,['04-16-2023']
33119,625,['04-23-2023']
33120,625,['04-30-2023']
33121,625,['05-07-2023']
33122,625,['05-14-2023']
33123,625,['05-21-2023']
33124,625,['05-28-2023']
33125,626,['05-29-2022']
33126,626,['06-05-2022']
33127,626,['06-12-2022']
33128,626,['06-19-2022']
33129,626,['06-26-2022']
33130,626,['07-03-2022']
33131,626,['07-10-2022']
33132,626,['07-17-2022']
33133,626,['07-24-2022']
33134,626,['07-31-2022']
33135,626,['08-07-2022']
33136,626,['08-14-2022']
33137,626,['08-21-2022']
33138,626,['08-28-2022']
33139,626,['09-04-2022']
33140,626,['09-11-2022']
33141,626,['09-18-2022']
33142,626,['09-25-2022']
33143,626,['10-02-2022']
33144,626,['10-09-2022']
33145,626,['10-16-2022']
33146,626,['10-23-2022']
33147,626,['10-30-2022']
33148,626,['11-06-2022']
33149,626,['11-13-2022']
33150,626,['11-20-2022']
33151,626,['11-27-2022']
33152,626,['12-04-2022']
33153,626,['12-11-2022']
33154,626,['12-18-2022']
33155,626,['12-25-2022']
33156,626,['01-01-2023']
33157,626,['01-08-2023']
33158,626,['01-15-2023']
33159,626,['01-22-2023']
33160,626,['01-29-2023']
33161,626,['02-05-2023']
33162,626,['02-12-2023']
33163,626,['02-19-2023']
33164,626,['02-26-2023']
33165,626,['03-05-2023']
33166,626,['03-12-2023']
33167,626,['03-19-2023']
33168,626,['03-26-2023']
33169,626,['04-02-2023']
33170,626,['04-09-2023']
33171,626,['04-16-2023']
33172,626,['04-23-2023']
33173,626,['04-30-2023']
33174,626,['05-07-2023']
33175,626,['05-14-2023']
33176,626,['05-21-2023']
33177,626,['05-28-2023']
33178,627,['05-29-2022']
33179,627,['06-05-2022']
33180,627,['06-12-2022']
33181,627,['06-19-2022']
33182,627,['06-26-2022']
33183,627,['07-03-2022']
33184,627,['07-10-2022']
33185,627,['07-17-2022']
33186,627,['07-24-2022']
33187,627,['07-31-2022']
33188,627,['08-07-2022']
33189,627,['08-14-2022']
33190,627,['08-21-2022']
33191,627,['08-28-2022']
33192,627,['09-04-2022']
33193,627,['09-11-2022']
33194,627,['09-18-2022']
33195,627,['09-25-2022']
33196,627,['10-02-2022']
33197,627,['10-09-2022']
33198,627,['10-16-2022']
33199,627,['10-23-2022']
33200,627,['10-30-2022']
33201,627,['11-06-2022']
33202,627,['11-13-2022']
33203,627,['11-20-2022']
33204,627,['11-27-2022']
33205,627,['12-04-2022']
33206,627,['12-11-2022']
33207,627,['12-18-2022']
33208,627,['12-25-2022']
33209,627,['01-01-2023']
33210,627,['01-08-2023']
33211,627,['01-15-2023']
33212,627,['01-22-2023']
33213,627,['01-29-2023']
33214,627,['02-05-2023']
33215,627,['02-12-2023']
33216,627,['02-19-2023']
33217,627,['02-26-2023']
33218,627,['03-05-2023']
33219,627,['03-12-2023']
33220,627,['03-19-2023']
33221,627,['03-26-2023']
33222,627,['04-02-2023']
33223,627,['04-09-2023']
33224,627,['04-16-2023']
33225,627,['04-23-2023']
33226,627,['04-30-2023']
33227,627,['05-07-2023']
33228,627,['05-14-2023']
33229,627,['05-21-2023']
33230,627,['05-28-2023']
33231,628,['05-29-2022']
33232,628,['06-05-2022']
33233,628,['06-12-2022']
33234,628,['06-19-2022']
33235,628,['06-26-2022']
33236,628,['07-03-2022']
33237,628,['07-10-2022']
33238,628,['07-17-2022']
33239,628,['07-24-2022']
33240,628,['07-31-2022']
33241,628,['08-07-2022']
33242,628,['08-14-2022']
33243,628,['08-21-2022']
33244,628,['08-28-2022']
33245,628,['09-04-2022']
33246,628,['09-11-2022']
33247,628,['09-18-2022']
33248,628,['09-25-2022']
33249,628,['10-02-2022']
33250,628,['10-09-2022']
33251,628,['10-16-2022']
33252,628,['10-23-2022']
33253,628,['10-30-2022']
33254,628,['11-06-2022']
33255,628,['11-13-2022']
33256,628,['11-20-2022']
33257,628,['11-27-2022']
33258,628,['12-04-2022']
33259,628,['12-11-2022']
33260,628,['12-18-2022']
33261,628,['12-25-2022']
33262,628,['01-01-2023']
33263,628,['01-08-2023']
33264,628,['01-15-2023']
33265,628,['01-22-2023']
33266,628,['01-29-2023']
33267,628,['02-05-2023']
33268,628,['02-12-2023']
33269,628,['02-19-2023']
33270,628,['02-26-2023']
33271,628,['03-05-2023']
33272,628,['03-12-2023']
33273,628,['03-19-2023']
33274,628,['03-26-2023']
33275,628,['04-02-2023']
33276,628,['04-09-2023']
33277,628,['04-16-2023']
33278,628,['04-23-2023']
33279,628,['04-30-2023']
33280,628,['05-07-2023']
33281,628,['05-14-2023']
33282,628,['05-21-2023']
33283,628,['05-28-2023']
33284,629,['05-29-2022']
33285,629,['06-05-2022']
33286,629,['06-12-2022']
33287,629,['06-19-2022']
33288,629,['06-26-2022']
33289,629,['07-03-2022']
33290,629,['07-10-2022']
33291,629,['07-17-2022']
33292,629,['07-24-2022']
33293,629,['07-31-2022']
33294,629,['08-07-2022']
33295,629,['08-14-2022']
33296,629,['08-21-2022']
33297,629,['08-28-2022']
33298,629,['09-04-2022']
33299,629,['09-11-2022']
33300,629,['09-18-2022']
33301,629,['09-25-2022']
33302,629,['10-02-2022']
33303,629,['10-09-2022']
33304,629,['10-16-2022']
33305,629,['10-23-2022']
33306,629,['10-30-2022']
33307,629,['11-06-2022']
33308,629,['11-13-2022']
33309,629,['11-20-2022']
33310,629,['11-27-2022']
33311,629,['12-04-2022']
33312,629,['12-11-2022']
33313,629,['12-18-2022']
33314,629,['12-25-2022']
33315,629,['01-01-2023']
33316,629,['01-08-2023']
33317,629,['01-15-2023']
33318,629,['01-22-2023']
33319,629,['01-29-2023']
33320,629,['02-05-2023']
33321,629,['02-12-2023']
33322,629,['02-19-2023']
33323,629,['02-26-2023']
33324,629,['03-05-2023']
33325,629,['03-12-2023']
33326,629,['03-19-2023']
33327,629,['03-26-2023']
33328,629,['04-02-2023']
33329,629,['04-09-2023']
33330,629,['04-16-2023']
33331,629,['04-23-2023']
33332,629,['04-30-2023']
33333,629,['05-07-2023']
33334,629,['05-14-2023']
33335,629,['05-21-2023']
33336,629,['05-28-2023']
33337,630,['05-29-2022']
33338,630,['06-05-2022']
33339,630,['06-12-2022']
33340,630,['06-19-2022']
33341,630,['06-26-2022']
33342,630,['07-03-2022']
33343,630,['07-10-2022']
33344,630,['07-17-2022']
33345,630,['07-24-2022']
33346,630,['07-31-2022']
33347,630,['08-07-2022']
33348,630,['08-14-2022']
33349,630,['08-21-2022']
33350,630,['08-28-2022']
33351,630,['09-04-2022']
33352,630,['09-11-2022']
33353,630,['09-18-2022']
33354,630,['09-25-2022']
33355,630,['10-02-2022']
33356,630,['10-09-2022']
33357,630,['10-16-2022']
33358,630,['10-23-2022']
33359,630,['10-30-2022']
33360,630,['11-06-2022']
33361,630,['11-13-2022']
33362,630,['11-20-2022']
33363,630,['11-27-2022']
33364,630,['12-04-2022']
33365,630,['12-11-2022']
33366,630,['12-18-2022']
33367,630,['12-25-2022']
33368,630,['01-01-2023']
33369,630,['01-08-2023']
33370,630,['01-15-2023']
33371,630,['01-22-2023']
33372,630,['01-29-2023']
33373,630,['02-05-2023']
33374,630,['02-12-2023']
33375,630,['02-19-2023']
33376,630,['02-26-2023']
33377,630,['03-05-2023']
33378,630,['03-12-2023']
33379,630,['03-19-2023']
33380,630,['03-26-2023']
33381,630,['04-02-2023']
33382,630,['04-09-2023']
33383,630,['04-16-2023']
33384,630,['04-23-2023']
33385,630,['04-30-2023']
33386,630,['05-07-2023']
33387,630,['05-14-2023']
33388,630,['05-21-2023']
33389,630,['05-28-2023']
33390,631,['05-29-2022']
33391,631,['06-05-2022']
33392,631,['06-12-2022']
33393,631,['06-19-2022']
33394,631,['06-26-2022']
33395,631,['07-03-2022']
33396,631,['07-10-2022']
33397,631,['07-17-2022']
33398,631,['07-24-2022']
33399,631,['07-31-2022']
33400,631,['08-07-2022']
33401,631,['08-14-2022']
33402,631,['08-21-2022']
33403,631,['08-28-2022']
33404,631,['09-04-2022']
33405,631,['09-11-2022']
33406,631,['09-18-2022']
33407,631,['09-25-2022']
33408,631,['10-02-2022']
33409,631,['10-09-2022']
33410,631,['10-16-2022']
33411,631,['10-23-2022']
33412,631,['10-30-2022']
33413,631,['11-06-2022']
33414,631,['11-13-2022']
33415,631,['11-20-2022']
33416,631,['11-27-2022']
33417,631,['12-04-2022']
33418,631,['12-11-2022']
33419,631,['12-18-2022']
33420,631,['12-25-2022']
33421,631,['01-01-2023']
33422,631,['01-08-2023']
33423,631,['01-15-2023']
33424,631,['01-22-2023']
33425,631,['01-29-2023']
33426,631,['02-05-2023']
33427,631,['02-12-2023']
33428,631,['02-19-2023']
33429,631,['02-26-2023']
33430,631,['03-05-2023']
33431,631,['03-12-2023']
33432,631,['03-19-2023']
33433,631,['03-26-2023']
33434,631,['04-02-2023']
33435,631,['04-09-2023']
33436,631,['04-16-2023']
33437,631,['04-23-2023']
33438,631,['04-30-2023']
33439,631,['05-07-2023']
33440,631,['05-14-2023']
33441,631,['05-21-2023']
33442,631,['05-28-2023']
33443,632,['05-29-2022']
33444,632,['06-05-2022']
33445,632,['06-12-2022']
33446,632,['06-19-2022']
33447,632,['06-26-2022']
33448,632,['07-03-2022']
33449,632,['07-10-2022']
33450,632,['07-17-2022']
33451,632,['07-24-2022']
33452,632,['07-31-2022']
33453,632,['08-07-2022']
33454,632,['08-14-2022']
33455,632,['08-21-2022']
33456,632,['08-28-2022']
33457,632,['09-04-2022']
33458,632,['09-11-2022']
33459,632,['09-18-2022']
33460,632,['09-25-2022']
33461,632,['10-02-2022']
33462,632,['10-09-2022']
33463,632,['10-16-2022']
33464,632,['10-23-2022']
33465,632,['10-30-2022']
33466,632,['11-06-2022']
33467,632,['11-13-2022']
33468,632,['11-20-2022']
33469,632,['11-27-2022']
33470,632,['12-04-2022']
33471,632,['12-11-2022']
33472,632,['12-18-2022']
33473,632,['12-25-2022']
33474,632,['01-01-2023']
33475,632,['01-08-2023']
33476,632,['01-15-2023']
33477,632,['01-22-2023']
33478,632,['01-29-2023']
33479,632,['02-05-2023']
33480,632,['02-12-2023']
33481,632,['02-19-2023']
33482,632,['02-26-2023']
33483,632,['03-05-2023']
33484,632,['03-12-2023']
33485,632,['03-19-2023']
33486,632,['03-26-2023']
33487,632,['04-02-2023']
33488,632,['04-09-2023']
33489,632,['04-16-2023']
33490,632,['04-23-2023']
33491,632,['04-30-2023']
33492,632,['05-07-2023']
33493,632,['05-14-2023']
33494,632,['05-21-2023']
33495,632,['05-28-2023']
33496,633,['05-29-2022']
33497,633,['06-05-2022']
33498,633,['06-12-2022']
33499,633,['06-19-2022']
33500,633,['06-26-2022']
33501,633,['07-03-2022']
33502,633,['07-10-2022']
33503,633,['07-17-2022']
33504,633,['07-24-2022']
33505,633,['07-31-2022']
33506,633,['08-07-2022']
33507,633,['08-14-2022']
33508,633,['08-21-2022']
33509,633,['08-28-2022']
33510,633,['09-04-2022']
33511,633,['09-11-2022']
33512,633,['09-18-2022']
33513,633,['09-25-2022']
33514,633,['10-02-2022']
33515,633,['10-09-2022']
33516,633,['10-16-2022']
33517,633,['10-23-2022']
33518,633,['10-30-2022']
33519,633,['11-06-2022']
33520,633,['11-13-2022']
33521,633,['11-20-2022']
33522,633,['11-27-2022']
33523,633,['12-04-2022']
33524,633,['12-11-2022']
33525,633,['12-18-2022']
33526,633,['12-25-2022']
33527,633,['01-01-2023']
33528,633,['01-08-2023']
33529,633,['01-15-2023']
33530,633,['01-22-2023']
33531,633,['01-29-2023']
33532,633,['02-05-2023']
33533,633,['02-12-2023']
33534,633,['02-19-2023']
33535,633,['02-26-2023']
33536,633,['03-05-2023']
33537,633,['03-12-2023']
33538,633,['03-19-2023']
33539,633,['03-26-2023']
33540,633,['04-02-2023']
33541,633,['04-09-2023']
33542,633,['04-16-2023']
33543,633,['04-23-2023']
33544,633,['04-30-2023']
33545,633,['05-07-2023']
33546,633,['05-14-2023']
33547,633,['05-21-2023']
33548,633,['05-28-2023']
33549,634,['05-29-2022']
33550,634,['06-05-2022']
33551,634,['06-12-2022']
33552,634,['06-19-2022']
33553,634,['06-26-2022']
33554,634,['07-03-2022']
33555,634,['07-10-2022']
33556,634,['07-17-2022']
33557,634,['07-24-2022']
33558,634,['07-31-2022']
33559,634,['08-07-2022']
33560,634,['08-14-2022']
33561,634,['08-21-2022']
33562,634,['08-28-2022']
33563,634,['09-04-2022']
33564,634,['09-11-2022']
33565,634,['09-18-2022']
33566,634,['09-25-2022']
33567,634,['10-02-2022']
33568,634,['10-09-2022']
33569,634,['10-16-2022']
33570,634,['10-23-2022']
33571,634,['10-30-2022']
33572,634,['11-06-2022']
33573,634,['11-13-2022']
33574,634,['11-20-2022']
33575,634,['11-27-2022']
33576,634,['12-04-2022']
33577,634,['12-11-2022']
33578,634,['12-18-2022']
33579,634,['12-25-2022']
33580,634,['01-01-2023']
33581,634,['01-08-2023']
33582,634,['01-15-2023']
33583,634,['01-22-2023']
33584,634,['01-29-2023']
33585,634,['02-05-2023']
33586,634,['02-12-2023']
33587,634,['02-19-2023']
33588,634,['02-26-2023']
33589,634,['03-05-2023']
33590,634,['03-12-2023']
33591,634,['03-19-2023']
33592,634,['03-26-2023']
33593,634,['04-02-2023']
33594,634,['04-09-2023']
33595,634,['04-16-2023']
33596,634,['04-23-2023']
33597,634,['04-30-2023']
33598,634,['05-07-2023']
33599,634,['05-14-2023']
33600,634,['05-21-2023']
33601,634,['05-28-2023']
33602,635,['05-29-2022']
33603,635,['06-05-2022']
33604,635,['06-12-2022']
33605,635,['06-19-2022']
33606,635,['06-26-2022']
33607,635,['07-03-2022']
33608,635,['07-10-2022']
33609,635,['07-17-2022']
33610,635,['07-24-2022']
33611,635,['07-31-2022']
33612,635,['08-07-2022']
33613,635,['08-14-2022']
33614,635,['08-21-2022']
33615,635,['08-28-2022']
33616,635,['09-04-2022']
33617,635,['09-11-2022']
33618,635,['09-18-2022']
33619,635,['09-25-2022']
33620,635,['10-02-2022']
33621,635,['10-09-2022']
33622,635,['10-16-2022']
33623,635,['10-23-2022']
33624,635,['10-30-2022']
33625,635,['11-06-2022']
33626,635,['11-13-2022']
33627,635,['11-20-2022']
33628,635,['11-27-2022']
33629,635,['12-04-2022']
33630,635,['12-11-2022']
33631,635,['12-18-2022']
33632,635,['12-25-2022']
33633,635,['01-01-2023']
33634,635,['01-08-2023']
33635,635,['01-15-2023']
33636,635,['01-22-2023']
33637,635,['01-29-2023']
33638,635,['02-05-2023']
33639,635,['02-12-2023']
33640,635,['02-19-2023']
33641,635,['02-26-2023']
33642,635,['03-05-2023']
33643,635,['03-12-2023']
33644,635,['03-19-2023']
33645,635,['03-26-2023']
33646,635,['04-02-2023']
33647,635,['04-09-2023']
33648,635,['04-16-2023']
33649,635,['04-23-2023']
33650,635,['04-30-2023']
33651,635,['05-07-2023']
33652,635,['05-14-2023']
33653,635,['05-21-2023']
33654,635,['05-28-2023']
33655,636,['05-29-2022']
33656,636,['06-05-2022']
33657,636,['06-12-2022']
33658,636,['06-19-2022']
33659,636,['06-26-2022']
33660,636,['07-03-2022']
33661,636,['07-10-2022']
33662,636,['07-17-2022']
33663,636,['07-24-2022']
33664,636,['07-31-2022']
33665,636,['08-07-2022']
33666,636,['08-14-2022']
33667,636,['08-21-2022']
33668,636,['08-28-2022']
33669,636,['09-04-2022']
33670,636,['09-11-2022']
33671,636,['09-18-2022']
33672,636,['09-25-2022']
33673,636,['10-02-2022']
33674,636,['10-09-2022']
33675,636,['10-16-2022']
33676,636,['10-23-2022']
33677,636,['10-30-2022']
33678,636,['11-06-2022']
33679,636,['11-13-2022']
33680,636,['11-20-2022']
33681,636,['11-27-2022']
33682,636,['12-04-2022']
33683,636,['12-11-2022']
33684,636,['12-18-2022']
33685,636,['12-25-2022']
33686,636,['01-01-2023']
33687,636,['01-08-2023']
33688,636,['01-15-2023']
33689,636,['01-22-2023']
33690,636,['01-29-2023']
33691,636,['02-05-2023']
33692,636,['02-12-2023']
33693,636,['02-19-2023']
33694,636,['02-26-2023']
33695,636,['03-05-2023']
33696,636,['03-12-2023']
33697,636,['03-19-2023']
33698,636,['03-26-2023']
33699,636,['04-02-2023']
33700,636,['04-09-2023']
33701,636,['04-16-2023']
33702,636,['04-23-2023']
33703,636,['04-30-2023']
33704,636,['05-07-2023']
33705,636,['05-14-2023']
33706,636,['05-21-2023']
33707,636,['05-28-2023']
33708,637,['05-29-2022']
33709,637,['06-05-2022']
33710,637,['06-12-2022']
33711,637,['06-19-2022']
33712,637,['06-26-2022']
33713,637,['07-03-2022']
33714,637,['07-10-2022']
33715,637,['07-17-2022']
33716,637,['07-24-2022']
33717,637,['07-31-2022']
33718,637,['08-07-2022']
33719,637,['08-14-2022']
33720,637,['08-21-2022']
33721,637,['08-28-2022']
33722,637,['09-04-2022']
33723,637,['09-11-2022']
33724,637,['09-18-2022']
33725,637,['09-25-2022']
33726,637,['10-02-2022']
33727,637,['10-09-2022']
33728,637,['10-16-2022']
33729,637,['10-23-2022']
33730,637,['10-30-2022']
33731,637,['11-06-2022']
33732,637,['11-13-2022']
33733,637,['11-20-2022']
33734,637,['11-27-2022']
33735,637,['12-04-2022']
33736,637,['12-11-2022']
33737,637,['12-18-2022']
33738,637,['12-25-2022']
